0.01031733,/_samplerate,60.000000
0.01060486,/CubeX,0.406739
0.0106082,/CubeY,-0.782865
0.02645111,/_samplerate,60.000000
0.02646017,/CubeX,0.500002
0.02646399,/CubeY,-0.826331
0.04343987,/_samplerate,60.000000
0.04345417,/CubeX,0.587787
0.04345512,/CubeY,-0.865358
0.06002283,/_samplerate,60.000000
0.06003189,/CubeX,0.669132
0.06003428,/CubeY,-0.899738
0.07631588,/_samplerate,60.000000
0.07632875,/CubeX,0.743146
0.07633305,/CubeY,-0.929285
0.09309816,/_samplerate,60.000000
0.09310675,/CubeX,0.809018
0.09311295,/CubeY,-0.953841
0.1096001,/_samplerate,60.000000
0.1096101,/CubeX,0.866027
0.109612,/CubeY,-0.973274
0.1263041,/_samplerate,60.000000
0.1263142,/CubeX,0.913546
0.1263161,/CubeY,-0.987479
0.1428061,/_samplerate,60.000000
0.1428161,/CubeX,0.951057
0.142818,/CubeY,-0.996380
0.1592689,/_samplerate,60.000000
0.1592789,/CubeX,0.978148
0.1592832,/CubeY,-0.999930
0.175787,/_samplerate,60.000000
0.175796,/CubeX,0.994522
0.1757979,/CubeY,-0.998110
0.1926513,/_samplerate,60.000000
0.1926608,/CubeX,1.000000
0.1926651,/CubeY,-0.990928
0.2091789,/_samplerate,60.000000
0.2091889,/CubeX,0.994522
0.2091908,/CubeY,-0.978424
0.2257981,/_samplerate,60.000000
0.2258081,/CubeX,0.978147
0.2258101,/CubeY,-0.960665
0.2421088,/_samplerate,60.000000
0.2421193,/CubeX,0.951056
0.2421241,/CubeY,-0.937746
0.258317,/_samplerate,60.000000
0.2583261,/CubeX,0.913545
0.258328,/CubeY,-0.909790
0.2747202,/_samplerate,60.000000
0.2747293,/CubeX,0.866024
0.2747312,/CubeY,-0.876948
0.292078,/_samplerate,60.000000
0.2920899,/CubeX,0.809016
0.2920918,/CubeY,-0.839396
0.3085432,/_samplerate,60.000000
0.3085532,/CubeX,0.743143
0.308558,/CubeY,-0.797335
0.325109,/_samplerate,60.000000
0.3251219,/CubeX,0.669129
0.3251243,/CubeY,-0.750992
0.3416162,/_samplerate,60.000000
0.3416262,/CubeX,0.587784
0.3416281,/CubeY,-0.700615
0.358366,/_samplerate,60.000000
0.3583751,/CubeX,0.499998
0.3583817,/CubeY,-0.646475
0.3749108,/_samplerate,60.000000
0.3749213,/CubeX,0.406735
0.3749232,/CubeY,-0.588863
0.3914733,/_samplerate,60.000000
0.3914847,/CubeX,0.309015
0.3914871,/CubeY,-0.528088
0.4069262,/_samplerate,60.000000
0.4069409,/CubeX,0.207910
0.4069438,/CubeY,-0.464477
0.4244628,/_samplerate,60.000000
0.4244733,/CubeX,0.104526
0.4244752,/CubeY,-0.398371
0.4409652,/_samplerate,60.000000
0.4409738,/CubeX,-0.000002
0.4409781,/CubeY,-0.330125
0.4575353,/_samplerate,60.000000
0.4575448,/CubeX,-0.104531
0.4575458,/CubeY,-0.260107
0.4733,/_samplerate,60.000000
0.47331,/CubeX,-0.207914
0.4733138,/CubeY,-0.188691
0.489933,/_samplerate,60.000000
0.489943,/CubeX,-0.309019
0.4899468,/CubeY,-0.116261
0.5063338,/_samplerate,60.000000
0.5063443,/CubeX,-0.406739
0.5063462,/CubeY,-0.043208
0.5237298,/_samplerate,60.000000
0.5237403,/CubeX,-0.500002
0.5237422,/CubeY,0.030078
0.5399451,/_samplerate,60.000000
0.539957,/CubeX,-0.587787
0.539959,/CubeY,0.103203
0.557066,/_samplerate,60.000000
0.5570779,/CubeX,-0.669132
0.5570822,/CubeY,0.175773
0.5727129,/_samplerate,60.000000
0.5727229,/CubeX,-0.743146
0.5727272,/CubeY,0.247398
0.5897288,/_samplerate,60.000000
0.5897379,/CubeX,-0.809018
0.5897403,/CubeY,0.317696
0.605864,/_samplerate,60.000000
0.605875,/CubeX,-0.866027
0.6058769,/CubeY,0.386286
0.6225343,/_samplerate,60.000000
0.6225429,/CubeX,-0.913546
0.6225448,/CubeY,0.452802
0.6388459,/_samplerate,60.000000
0.638855,/CubeX,-0.951057
0.6388602,/CubeY,0.516886
0.6555209,/_samplerate,60.000000
0.6555333,/CubeX,-0.978148
0.655539,/CubeY,0.578194
0.6719751,/_samplerate,60.000000
0.6719851,/CubeX,-0.994522
0.6719871,/CubeY,0.636396
0.6896529,/_samplerate,60.000000
0.6896639,/CubeX,-1.000000
0.6896663,/CubeY,0.691180
0.7053313,/_samplerate,60.000000
0.7053409,/CubeX,-0.994522
0.7053428,/CubeY,0.742252
0.721838,/_samplerate,60.000000
0.7218471,/CubeX,-0.978147
0.721849,/CubeY,0.789337
0.7383242,/_samplerate,60.000000
0.7383342,/CubeX,-0.951056
0.7383389,/CubeY,0.832183
0.7548509,/_samplerate,60.000000
0.7548609,/CubeX,-0.913545
0.7548623,/CubeY,0.870559
0.7720981,/_samplerate,60.000000
0.7721081,/CubeX,-0.866024
0.77211,/CubeY,0.904259
0.78793,/_samplerate,60.000000
0.7879419,/CubeX,-0.809016
0.7879443,/CubeY,0.933102
0.804759,/_samplerate,60.000000
0.804769,/CubeX,-0.743143
0.8047709,/CubeY,0.956933
0.8218722,/_samplerate,60.000000
0.8218818,/CubeX,-0.669129
0.8218832,/CubeY,0.975625
0.8379459,/_samplerate,60.000000
0.837956,/CubeX,-0.587784
0.8379612,/CubeY,0.989077
0.8542533,/_samplerate,60.000000
0.8542619,/CubeX,-0.499998
0.8542638,/CubeY,0.997216
0.8712869,/_samplerate,60.000000
0.8712983,/CubeX,-0.406735
0.8713021,/CubeY,0.999999
0.8883491,/_samplerate,60.000000
0.888361,/CubeX,-0.309015
0.8883629,/CubeY,0.997411
0.9040861,/_samplerate,60.000000
0.9040961,/CubeX,-0.207910
0.904098,/CubeY,0.989466
0.9212251,/_samplerate,60.000000
0.9212351,/CubeX,-0.104526
0.921237,/CubeY,0.976207
0.9374318,/_samplerate,60.000000
0.9374423,/CubeX,0.000002
0.9374471,/CubeY,0.957704
0.9541912,/_samplerate,60.000000
0.9542012,/CubeX,0.104531
0.9542031,/CubeY,0.934057
0.9707069,/_samplerate,60.000000
0.9707179,/CubeX,0.207914
0.9707198,/CubeY,0.905394
0.9874253,/_samplerate,60.000000
0.9874349,/CubeX,0.309019
0.9874401,/CubeY,0.871868
1.003974,/_samplerate,60.000000
1.003984,/CubeX,0.406739
1.003986,/CubeY,0.833658
1.020362,/_samplerate,60.000000
1.020372,/CubeX,0.500002
1.020374,/CubeY,0.790971
1.036552,/_samplerate,60.000000
1.036561,/CubeX,0.587787
1.036567,/CubeY,0.744036
1.053876,/_samplerate,60.000000
1.053885,/CubeX,0.669132
1.053887,/CubeY,0.693105
1.069726,/_samplerate,60.000000
1.069738,/CubeX,0.743146
1.069741,/CubeY,0.638451
1.08629,/_samplerate,60.000000
1.0863,/CubeX,0.809018
1.086301,/CubeY,0.580367
1.102871,/_samplerate,60.000000
1.10288,/CubeX,0.866027
1.102882,/CubeY,0.519167
1.119912,/_samplerate,60.000000
1.119924,/CubeX,0.913546
1.119925,/CubeY,0.455178
1.136056,/_samplerate,60.000000
1.136065,/CubeX,0.951057
1.13607,/CubeY,0.388744
1.153251,/_samplerate,60.000000
1.153262,/CubeX,0.978148
1.153264,/CubeY,0.320223
1.169576,/_samplerate,60.000000
1.169586,/CubeX,0.994522
1.169587,/CubeY,0.249981
1.185838,/_samplerate,60.000000
1.185847,/CubeX,1.000000
1.185849,/CubeY,0.178397
1.202552,/_samplerate,60.000000
1.202561,/CubeX,0.994522
1.202562,/CubeY,0.105854
1.21982,/_samplerate,60.000000
1.219832,/CubeX,0.978147
1.219834,/CubeY,0.032743
